nodejs/node 2350 1785 [0.2423094667525535, 0.2963286313904735, 0.020180279752198244, 0.0, 0.16666666666666666, 2, 0.4132762312633833, 0.7121771217712177, -1, 0] 1
nodejs/node 3701 2253 [0.03915064978912533, 0.04645166736360768, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0, 0] 1
nodejs/node 12490 12105 [-0.0002625979600424308, 0.045335818111856926, 0.05487100790988283, 0.45743643558351205, 0.0625, 1, 0.03345070422535211, 0.9047619047619048, -1, 0] 1
nodejs/node 7185 7160 [0.05297926567984343, 0.3361726416008092, 0.1947652093705461, 0.0, 0.0, 0, 0.0, 0.0, -1, 0] 1
nodejs/node 2727 2726 [0.03983654651275828, 0.14859906730519368, 0.17420912187719623, 0.0, 0.0, 0, 0.0, 0.0, 1, 0] 1
nodejs/node 2727 2725 [-0.015972231940790317, 0.05729234564369917, 0.17999316749423908, 0.0, 0.0, 0, 0.0, 0.0, 1, 0] 1
nodejs/node 11848 11762 [-0.011526291554359072, 0.7946701708493233, 0.0, 0.0, 0.5, 1, 0.0, 0.0, 0, 0] 1
nodejs/node 8491 8334 [0.029924433642567052, 0.2990463465568036, 0.16025364977417747, 0.11240318403334906, 0.05555555555555555, 1, 0.0, 0.0, 0, 0] 1
nodejs/node 10339 10239 [0.04219349278857794, 0.4068145015450966, 0.0, 0.0, 1.0, 1, 0.0, 0.0, 1, 0] 1
nodejs/node 12231 12230 [0.2241123066253967, 0.33876394580339697, 0.0, 0.0, 0.1111111111111111, 1, 0.038348082595870206, 0.1625, 0, 0] 1
nodejs/node 2556 2312 [0.13906231287100934, 0.11713089800019312, 0.018504506648555526, 0.0, 0.0, 0, 0.0, 0.0, -1, 0] 1
nodejs/node 4814 4813 [0.38320497390312364, 0.42210809753946926, 0.0, 0.0, 0.9333333333333333, 14, 0.8746177370030581, 0.934640522875817, 0, 0] 1
nodejs/node 4265 4254 [0.273882431249517, 0.4081462096624379, 0.23463589181465933, 1.0, 0.3333333333333333, 1, 0.3953488372093023, 1.0, 0, 0] 1
nodejs/node 12469 12387 [0.06532277678587309, 0.18161806196573227, 0.3895901666879402, 0.3895901666879402, 1.0, 1, 1.0, 1.0, 0, 0] 1
nodejs/node 7617 7028 [0.32876030432486103, 0.3218973611890534, 0.0, 0.0, 0.5, 1, 0.6111111111111112, 1.0, 1, 0] 1
nodejs/node 11828 8491 [0.38075907684298055, 0.39626999056602114, 0.5517774849089233, 0.8136105122885279, 0.004235907461713913, 13, 0.0007203113504573152, 0.5685763888888888, 1, 0] 1
nodejs/node 11099 10343 [0.24820397369408767, 0.42415775047439425, 0.6648795109396108, 0.0, 0.0, 0, 0.0, 0.0, 0, 0] 1
nodejs/node 11074 10320 [0.2835243166291583, 0.25952669792192795, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0, 0] 1
nodejs/node 6987 6947 [0.04344188701915788, 0.223162789869185, 0.012016165361512692, 0.012016165361512692, 1.0, 1, 0.24444444444444444, 0.24444444444444444, 0, 0] 1
nodejs/node 3068 3059 [0.02671447165935543, 0.2716372441461321, 0.3209337008688141, 0.38273400297241317, 0.5, 1, 0.36666666666666664, 0.4536082474226804, 1, 0] 1
nodejs/node 10579 10282 [0.16985691260916685, 0.43933527650142734, 0.02385726284220157, 0.0, 0.3333333333333333, 1, 0.0, 0.0, -1, 1] 1
nodejs/node 5786 5782 [0.16638538616539236, 0.22508391946741735, 0.27146028241489834, 0.21633045912633497, 0.3333333333333333, 1, 0.2526690391459075, 0.27626459143968873, 1, 0] 1
nodejs/node 6986 6947 [0.2882394659013815, 0.13286899114561043, 0.04397014077574858, 0.04397014077574858, 1.0, 1, 0.022818026240730177, 0.022818026240730177, 0, 1] 1
nodejs/node 2262 1936 [0.7378871273719025, 0.13166378784945965, 0.03184935865995643, 0.0, 0.5, 1, 0.0, 0.0, 0, 1] 1
nodejs/node 7616 7311 [0.41643823680150266, 0.1516250227686576, 0.9590754931715378, 1.0, 0.037037037037037035, 1, 0.053231939163498096, 0.6666666666666666, 0, 0] 1
nodejs/node 11397 11375 [-0.007136663376842801, 0.4363479717752329, 0.0, 0.0, 0.14285714285714285, 1, 0.2631578947368421, 1.0, 0, 0] 1
nodejs/node 11610 8551 [0.339632391961231, 0.23572588289984053, 0.1736511852181163, 0.0, 0.000992063492063492, 1, 0.0, 0.0, 0, 0] 1
nodejs/node 8016 8010 [0.7039588145018877, 0.5053285907585848, 0.0, 0.0, 1.0, 1, 0.0, 0.0, -1, 1] 1
nodejs/node 6937 6206 [0.3832921438679165, 0.393888456999695, 0.391625486905047, 0.391625486905047, 0.5, 1, 0.9696969696969697, 1.0, 0, 0] 1
nodejs/node
